id,marital,sex,earnmost,workstatus,owner,ind,size,employed,regular,occ,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,head,year,age
30534,1,2,0,4,4,15,6,5,1,10,3,9,88888,888888,888888,88888,99999,99,999,999,0,2005,39
30537,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,67
30539,1,1,1,1,1,12,1,1,8,4,9,1,250,888888,888888,88888,0,20,32,4,1,2005,56
30541,1,2,0,3,2,6,3,4,8,12,1,4,88888,888888,800,88888,0,12,15,0,0,2005,50
30542,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,68
30543,1,1,1,1,1,6,1,1,8,3,1,9,88888,888888,888888,88888,99999,99,999,999,1,2005,38
30544,1,1,1,1,1,1,1,1,8,1,5,1,2700,888888,888888,88888,0,20,30,0,1,2005,60
30545,1,1,1,1,2,5,5,5,1,6,3,1,330,888888,888888,88888,120,20,48,10,1,2005,34
30546,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,30
30548,1,2,0,1,2,16,5,5,5,3,2,4,88888,888888,800,88888,1,20,20,2,0,2005,55
30549,1,2,0,5,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,31
30550,1,1,1,1,1,4,1,1,8,8,1,1,400,888888,888888,88888,0,23,60,999,1,2005,54
30551,1,2,0,1,2,6,4,5,1,6,1,1,250,888888,888888,88888,100,21,35,0,0,2005,46
30554,1,1,1,1,3,15,4,9,8,5,2,9,88888,888888,888888,88888,99999,15,999,0,1,2005,66
30556,1,2,0,1,4,14,6,5,1,10,3,1,450,888888,888888,88888,200,24,40,0,0,2005,59
30557,1,1,1,1,2,10,5,5,1,7,3,1,99999,888888,888888,88888,147,24,64,16,1,2005,42
30560,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,65
30561,1,1,1,1,1,18,1,1,8,6,1,1,500,888888,888888,88888,0,10,15,999,1,2005,67
30562,1,2,0,3,2,4,2,5,5,6,1,1,106,888888,888888,88888,2,16,28,0,0,2005,48
30563,1,1,1,1,1,6,1,1,8,3,1,1,370,888888,888888,88888,0,26,48,0,1,2005,53
30564,1,2,0,3,3,16,5,5,6,99,1,3,88888,6100,888888,88888,0,13,18,999,0,2005,66
30566,1,1,0,1,2,5,3,5,2,10,1,1,572,888888,888888,88888,100,24,60,24,0,2005,47
30568,1,2,0,1,2,5,3,5,5,8,1,4,88888,888888,800,88888,0,10,16,999,0,2005,65
30570,1,1,1,1,1,16,1,2,8,10,1,1,250,888888,888888,88888,90,21,50,10,1,2005,25
30572,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,33
30573,1,1,1,1,2,16,4,5,9,11,1,3,88888,12000,888888,88888,0,23,40,999,1,2005,47
30574,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,35
30575,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,64
30576,1,1,0,1,1,4,1,1,8,8,5,1,290,888888,888888,88888,0,26,48,999,0,2005,37
30577,1,2,0,3,1,6,2,5,5,3,1,4,88888,888888,900,88888,0,22,40,999,0,2005,46
30580,1,1,1,1,2,16,5,5,2,6,3,1,400,888888,888888,88888,160,20,40,3,1,2005,56
30581,1,1,0,1,1,10,1,1,8,7,5,3,88888,13000,888888,88888,0,20,7,0,0,2005,52
30582,1,2,0,1,3,14,4,5,9,10,3,1,250,888888,888888,88888,110,24,48,0,0,2005,31
30583,1,2,0,3,4,14,2,5,5,10,2,1,70,888888,888888,88888,0,16,20,999,0,2005,39
30589,1,2,0,1,4,14,6,5,2,10,3,1,500,888888,888888,88888,100,20,45,5,0,2005,50
30592,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,59
30595,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,62
30599,1,2,0,1,4,15,6,5,7,10,3,1,160,888888,888888,88888,0,13,8,0,0,2005,58
30601,1,2,0,3,3,14,3,5,5,10,3,4,88888,888888,1350,88888,6,25,12,0,0,2005,58
30602,1,1,1,1,2,16,4,5,2,4,3,9,88888,888888,888888,88888,99999,20,999,999,1,2005,43
30603,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,58
30604,1,1,1,1,2,5,5,5,2,8,3,1,520,888888,888888,88888,180,20,50,10,1,2005,51
30606,1,1,1,1,4,17,6,5,1,11,1,1,650,888888,888888,88888,220,22,42,2,1,2005,57
30609,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,50
30610,1,1,1,1,2,5,5,5,2,8,2,1,668,888888,888888,88888,400,20,48,999,1,2005,53
30611,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,53
30613,1,1,1,1,2,10,5,5,1,6,1,1,400,888888,888888,88888,300,22,50,10,1,2005,56
30614,1,2,0,3,1,6,1,3,8,99,1,1,80,888888,888888,88888,0,99,999,999,0,2005,53
30616,1,2,0,3,3,14,3,5,5,10,1,4,88888,888888,1000,88888,0,20,40,999,0,2005,39
30617,1,2,1,1,2,6,4,5,5,6,1,4,88888,888888,850,88888,0,17,28,0,1,2005,-97986
30621,1,2,0,3,1,6,1,5,5,3,1,4,88888,888888,800,88888,0,14,999,999,0,2005,59
30623,1,2,0,3,2,16,2,5,5,99,1,4,88888,888888,900,88888,0,5,16,0,0,2005,52
30624,1,2,0,3,9,99,9,9,8,99,9,9,88888,888888,888888,88888,99999,99,999,999,0,2005,39
30626,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,31
30629,1,2,0,1,3,15,5,5,5,10,2,4,88888,888888,5000,88888,0,12,11,0,0,2005,34
30630,1,2,0,1,2,6,3,5,5,4,1,4,88888,888888,780,88888,3,24,36,999,0,2005,60
30631,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,68
30632,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,63
30633,1,2,0,3,2,11,3,4,8,12,5,9,88888,888888,888888,88888,0,2,1,0,0,2005,37
30634,1,2,0,3,3,14,4,5,5,12,1,4,88888,888888,780,88888,1,10,12,999,0,2005,59
30637,1,1,1,1,2,4,5,5,2,10,3,1,450,888888,888888,88888,100,23,55,15,1,2005,44
30639,1,2,0,1,1,6,1,3,8,3,5,1,82,888888,888888,88888,0,28,30,999,0,2005,54
30640,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,32
30641,1,1,1,1,2,12,5,5,2,10,3,5,88888,888888,888888,800,200,20,50,0,1,2005,44
30642,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,33
30643,1,2,0,1,2,5,4,5,5,8,1,1,80,888888,888888,88888,0,15,28,0,0,2005,52
30644,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,71
30645,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,43
30646,1,2,0,1,2,6,5,5,5,3,3,1,99999,888888,888888,88888,99999,22,32,0,0,2005,56
30652,1,2,0,3,2,16,4,5,5,4,2,1,90,888888,888888,88888,4,20,25,0,0,2005,54
30659,1,1,1,1,2,16,3,5,2,4,2,1,400,888888,888888,88888,120,25,40,5,1,2005,49
30660,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,55
30661,1,2,0,3,1,6,1,3,8,3,5,1,100,888888,888888,88888,20,24,69,0,0,2005,64
30662,1,1,1,1,2,5,4,5,1,10,1,9,88888,888888,888888,88888,99999,99,999,999,1,2005,46
30664,1,1,1,1,2,5,3,5,2,6,1,1,700,888888,888888,88888,100,23,65,28,1,2005,34
30665,1,1,1,1,2,16,4,5,1,3,1,1,300,888888,888888,88888,120,20,50,10,1,2005,29
30666,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,66
30667,1,1,1,1,2,8,5,5,2,5,1,1,430,888888,888888,88888,170,22,60,20,1,2005,41
30669,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,35
30670,1,1,1,1,2,11,5,5,1,6,3,1,300,888888,888888,88888,80,22,60,20,1,2005,29
30671,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,33
30673,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,28
30674,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,35
30675,1,1,1,1,2,12,4,5,1,7,3,1,300,888888,888888,88888,50,20,80,20,1,2005,31
30677,1,2,0,3,2,12,5,5,5,99,5,4,88888,888888,840,88888,0,10,10,0,0,2005,31
30679,1,1,1,1,2,5,5,5,2,8,1,1,400,888888,888888,88888,150,20,50,10,1,2005,38
30680,1,1,1,1,1,6,1,1,8,3,5,1,300,888888,888888,88888,0,28,40,999,1,2005,56
30687,1,1,1,1,1,6,1,1,8,3,1,1,100,888888,888888,88888,0,25,60,999,1,2005,48
30691,1,2,0,3,1,5,1,5,5,6,1,1,25,888888,888888,88888,10,20,15,0,0,2005,36
30695,1,1,1,1,3,14,5,5,2,10,3,1,300,888888,888888,88888,80,26,66,18,1,2005,38
30696,1,1,1,1,2,5,5,5,2,8,3,1,320,888888,888888,88888,99999,22,41,4,1,2005,53
30697,1,1,1,1,1,5,1,3,8,8,1,1,340,888888,888888,88888,0,26,60,999,1,2005,37
30698,1,1,1,1,2,10,5,5,2,7,3,1,635,888888,888888,88888,6,20,50,20,1,2005,41
30699,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,55
30701,1,1,1,1,2,16,5,5,2,11,3,1,440,888888,888888,88888,171,21,45,999,1,2005,43
30702,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,65
30703,1,1,1,1,1,6,1,1,8,3,5,1,200,888888,888888,88888,0,23,40,999,1,2005,61
30704,1,1,1,1,3,12,5,5,1,6,3,1,566,888888,888888,88888,200,20,55,20,1,2005,30
30705,1,2,0,3,1,14,2,5,5,99,9,4,88888,888888,850,88888,0,18,14,0,0,2005,38
30706,1,1,1,1,2,12,5,5,2,4,2,5,88888,888888,888888,1300,173,25,72,24,1,2005,44
30708,1,1,1,1,2,11,4,5,2,9,1,1,670,888888,888888,88888,200,24,60,20,1,2005,43
30709,1,1,1,1,1,11,2,5,2,99,1,1,650,888888,888888,88888,5,20,50,8,1,2005,35
30710,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,37
30711,1,1,1,1,2,16,2,5,1,6,1,5,88888,888888,888888,600,0,23,50,999,1,2005,34
30714,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,53
30715,1,2,0,3,2,5,2,5,2,6,1,1,150,888888,888888,88888,0,20,30,0,0,2005,53
30716,1,2,0,1,1,16,1,1,8,6,5,1,85,888888,888888,88888,99999,30,30,0,0,2005,30
30717,1,1,1,1,1,14,1,1,8,10,5,1,500,888888,888888,88888,0,25,60,0,1,2005,46
30719,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,52
30720,1,1,1,1,2,6,5,5,2,3,1,1,850,888888,888888,88888,0,26,72,0,1,2005,49
30722,1,1,1,1,2,6,5,5,2,6,1,5,88888,888888,888888,99999,99999,22,50,12,1,2005,47
30724,1,1,1,1,2,16,4,5,1,11,1,1,189,888888,888888,88888,10,20,50,999,1,2005,64
30725,1,2,0,1,2,7,4,5,5,4,1,4,88888,888888,860,88888,18,20,30,999,0,2005,60
30726,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,37
30727,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,35
30728,1,1,0,1,2,11,4,5,1,9,1,1,450,888888,888888,88888,180,20,50,10,0,2005,39
30729,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,41
30730,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,27
30731,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,63
30736,1,2,0,3,1,6,1,3,8,3,1,9,88888,888888,888888,88888,99999,99,999,999,0,2005,40
30737,1,1,1,1,2,8,5,5,1,3,1,1,300,888888,888888,88888,0,22,40,6,1,2005,40
30738,1,2,0,1,2,6,1,5,2,3,1,1,150,888888,888888,88888,0,99,999,999,0,2005,29
30741,1,2,0,1,1,6,1,3,8,3,5,1,80,888888,888888,88888,0,25,999,999,0,2005,54
30743,1,2,1,1,4,17,6,5,2,6,3,1,320,888888,888888,88888,150,22,44,4,1,2005,50
30744,1,1,1,1,2,5,5,5,2,9,2,5,88888,888888,888888,700,200,22,70,30,1,2005,42
30746,1,2,0,3,2,14,2,5,5,6,1,4,88888,888888,900,88888,2,16,16,2,0,2005,41
30747,1,1,1,1,2,8,3,5,2,6,2,1,480,888888,888888,88888,160,20,50,10,1,2005,40
30748,1,2,0,1,2,8,5,5,1,6,1,1,260,888888,888888,88888,140,22,45,5,0,2005,27
30749,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,31
30750,1,1,1,1,1,4,1,1,8,8,5,3,88888,13000,888888,88888,0,26,48,999,1,2005,44
30751,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,34
30752,1,1,1,1,2,5,5,5,1,8,3,1,99999,888888,888888,88888,99999,20,50,15,1,2005,35
30753,1,1,1,1,4,17,6,5,2,5,1,1,600,888888,888888,88888,300,22,999,999,1,2005,55
30754,1,2,0,3,2,6,3,6,8,3,5,1,90,888888,888888,88888,0,5,3,0,0,2005,54
30759,1,2,0,3,2,6,9,5,5,3,1,4,88888,888888,750,88888,0,10,15,1,0,2005,42
30760,1,1,1,1,2,16,4,5,2,5,1,1,375,888888,888888,88888,100,26,50,8,1,2005,49
30762,1,2,0,3,2,6,2,5,5,3,1,4,88888,888888,740,88888,0,16,15,999,0,2005,45
30763,1,2,0,1,2,7,2,5,5,3,9,1,80,888888,888888,88888,0,17,20,2,0,2005,47
30764,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,48
30765,1,1,1,1,4,17,6,5,2,6,2,1,580,888888,888888,88888,180,22,50,10,1,2005,52
30766,1,1,1,1,2,13,5,5,2,5,3,1,570,888888,888888,88888,216,20,46,0,1,2005,45
30767,1,2,0,3,2,14,5,5,4,6,3,4,88888,888888,900,88888,0,15,24,0,0,2005,49
30768,1,1,1,1,4,15,6,5,1,10,3,1,580,888888,888888,88888,230,20,40,0,1,2005,45
30769,1,1,1,1,4,15,2,5,1,10,3,1,459,888888,888888,88888,145,21,48,8,1,2005,40
30770,1,2,0,1,2,5,2,5,2,8,1,1,170,888888,888888,88888,0,20,999,999,0,2005,53
30771,1,1,1,1,2,12,3,5,7,9,2,1,150,888888,888888,88888,0,15,999,999,1,2005,62
30772,1,1,1,1,2,16,5,5,1,6,2,1,350,888888,888888,88888,80,22,60,20,1,2005,31
30773,1,2,0,1,3,15,3,5,1,10,2,1,300,888888,888888,88888,140,25,999,999,0,2005,40
30774,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,72
30775,1,1,1,1,2,5,4,5,1,4,1,4,88888,888888,800,88888,2,20,36,6,1,2005,54
30776,1,1,1,1,2,13,5,5,1,8,3,1,350,888888,888888,88888,80,25,72,999,1,2005,30
30777,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,66
30778,1,2,0,3,4,17,6,5,7,10,5,1,120,888888,888888,88888,42,20,28,999,0,2005,51
30779,1,1,1,1,2,5,5,5,2,5,2,1,600,888888,888888,88888,256,22,40,0,1,2005,43
30780,1,1,1,1,2,4,3,5,2,5,2,1,450,888888,888888,88888,0,23,40,999,1,2005,57
30781,1,2,0,1,3,14,4,5,4,12,9,4,88888,888888,1300,88888,0,10,6,999,0,2005,64
30782,1,1,0,9,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,56
30783,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,61
30784,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,37
30786,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,35
30787,1,1,0,1,1,6,1,1,8,3,5,1,99999,888888,888888,88888,0,26,48,0,0,2005,67
30789,1,2,0,3,2,6,3,5,5,3,1,4,88888,888888,900,88888,0,20,20,999,0,2005,40
30790,1,1,1,1,1,5,2,1,8,6,5,1,300,888888,888888,88888,0,24,40,0,1,2005,55
30792,1,1,1,1,4,8,6,5,1,7,3,1,99999,888888,888888,88888,99999,20,45,999,1,2005,49
30793,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,46
30794,1,1,1,1,4,15,6,5,1,10,1,1,231,888888,888888,88888,80,22,35,0,1,2005,63
30796,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,56
30800,1,1,1,3,4,99,9,5,7,11,5,4,88888,888888,820,88888,0,2,8,0,1,2005,67
30801,1,1,1,1,1,16,1,1,8,10,5,9,88888,888888,888888,88888,0,24,48,999,1,2005,62
30802,1,2,0,4,2,16,4,5,5,4,1,9,88888,888888,888888,88888,0,99,999,999,0,2005,29
30804,1,1,0,1,2,7,4,5,2,4,3,1,250,888888,888888,88888,30,20,50,7,0,2005,27
30805,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,40
30806,1,1,1,1,1,4,1,1,8,8,5,3,88888,20000,888888,88888,0,23,40,999,1,2005,35
30808,1,1,1,1,2,8,5,5,2,5,2,1,650,888888,888888,88888,260,20,50,15,1,2005,41
30809,1,2,0,3,2,6,5,5,5,3,2,1,75,888888,888888,88888,6,16,18,0,0,2005,51
30810,1,2,0,1,4,18,6,5,5,12,2,4,88888,888888,930,88888,6,20,23,3,0,2005,46
30811,1,1,1,3,2,14,3,5,5,6,1,4,88888,888888,1000,88888,0,12,16,0,1,2005,66
30813,1,1,1,1,9,5,5,5,3,10,2,5,88888,888888,888888,1050,150,20,55,15,1,2005,42
30814,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,35
30816,1,1,1,1,2,5,2,5,1,8,9,1,531,888888,888888,88888,50,26,61,17,1,2005,39
30817,1,2,0,1,3,8,5,5,1,6,3,1,210,888888,888888,88888,100,20,40,999,0,2005,29
30819,1,2,0,1,2,8,5,5,4,6,2,1,200,888888,888888,88888,20,20,50,10,0,2005,55
30821,1,1,1,1,2,4,4,5,1,8,9,1,420,888888,888888,88888,46,23,48,12,1,2005,50
30822,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,36
30824,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,55
30825,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,35
30826,1,1,1,1,2,5,4,5,1,8,3,1,99999,888888,888888,88888,99999,20,100,999,1,2005,32
30827,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,67
30828,1,2,0,3,2,6,4,5,9,3,1,3,88888,6300,888888,88888,0,15,7,2,0,2005,29
30829,1,1,1,1,2,5,5,5,2,5,3,1,280,888888,888888,88888,60,21,50,10,1,2005,43
30830,1,1,1,1,1,16,1,1,8,8,5,1,300,888888,888888,88888,0,26,60,999,1,2005,50
30831,1,1,1,1,2,5,5,5,2,8,3,1,490,888888,888888,88888,200,22,40,0,1,2005,56
30832,1,1,1,1,2,6,2,5,1,3,1,1,99999,888888,888888,88888,99999,26,56,999,1,2005,35
30835,1,2,0,3,4,15,6,5,5,4,5,4,88888,888888,800,88888,0,5,6,0,0,2005,54
30836,1,2,0,3,2,6,4,5,5,3,1,4,88888,888888,920,88888,7,4,19,0,0,2005,56
30837,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,54
30838,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,61
30839,1,1,1,1,4,17,6,5,1,6,3,1,450,888888,888888,88888,150,20,9,0,1,2005,44
30840,1,1,1,1,9,4,2,5,2,8,4,3,88888,15000,888888,88888,60,25,72,0,1,2005,26
30842,1,1,1,1,2,5,5,5,2,99,2,1,760,888888,888888,88888,160,22,55,15,1,2005,55
30843,1,2,0,3,2,6,5,5,5,3,9,1,80,888888,888888,88888,6,18,20,0,0,2005,41
30845,1,2,0,9,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,22
30846,1,1,1,1,2,5,5,5,1,8,3,1,300,888888,888888,88888,99999,20,45,5,1,2005,42
30847,1,2,0,1,2,16,1,5,2,4,1,1,200,888888,888888,88888,0,20,40,0,0,2005,56
30849,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,63
30850,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,35
30851,1,1,1,1,2,5,5,5,2,5,2,1,590,888888,888888,88888,216,21,65,27,1,2005,56
30852,1,2,0,1,3,15,2,5,1,10,1,1,160,888888,888888,88888,90,24,45,5,0,2005,27
30853,1,1,0,3,1,4,1,1,8,8,5,3,88888,13000,888888,88888,0,7,8,999,0,2005,66
30854,1,1,1,1,2,5,4,5,7,10,2,1,450,888888,888888,88888,60,20,7,1,1,2005,60
30856,1,1,0,1,1,6,2,3,8,3,5,1,450,888888,888888,88888,0,25,56,0,0,2005,37
30857,1,2,0,1,2,16,2,5,5,6,1,4,88888,888888,800,88888,3,16,22,2,0,2005,57
30858,1,1,1,1,2,16,5,5,4,10,1,1,230,888888,888888,88888,0,25,75,30,1,2005,40
30859,1,1,1,1,2,4,4,5,5,1,1,4,88888,888888,900,88888,0,13,26,2,1,2005,62
30862,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,36
30864,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,72
30867,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,54
30868,1,1,1,1,4,17,6,5,2,5,3,1,560,888888,888888,88888,200,22,50,10,1,2005,53
30870,1,1,1,1,2,5,4,5,7,6,1,1,461,888888,888888,88888,180,20,45,5,1,2005,60
30873,1,1,1,1,2,5,5,5,1,6,3,1,559,888888,888888,88888,295,24,53,8,1,2005,57
30874,1,1,1,2,2,4,5,5,2,5,3,5,88888,888888,888888,1100,200,20,40,0,1,2005,58
30875,1,1,1,1,1,11,1,2,8,9,1,4,88888,888888,3000,88888,0,13,30,999,1,2005,52
30877,1,1,1,1,2,10,4,5,2,5,3,1,550,888888,888888,88888,170,22,47,10,1,2005,42
30880,1,1,1,5,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,71
30882,1,1,0,1,1,6,2,1,8,3,1,9,88888,888888,888888,88888,99999,99,999,999,0,2005,73
30883,1,2,0,1,9,99,9,9,8,8,9,9,88888,888888,888888,88888,99999,99,999,999,0,2005,54
30884,1,1,1,1,2,5,2,5,2,10,3,1,600,888888,888888,88888,0,25,50,10,1,2005,48
30885,1,2,1,1,2,16,4,5,7,6,1,1,168,888888,888888,88888,20,21,42,1,1,2005,63
30886,1,1,1,1,2,10,5,5,1,6,3,1,390,888888,888888,88888,200,22,40,0,1,2005,49
30888,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,74
30889,1,1,1,1,2,5,5,5,1,8,3,1,200,888888,888888,88888,100,20,45,5,1,2005,35
30890,1,1,1,1,3,16,9,5,4,11,3,1,180,888888,888888,88888,0,15,30,0,1,2005,53
30891,1,2,0,1,3,14,4,5,1,10,1,1,120,888888,888888,88888,20,20,30,0,0,2005,42
30894,1,1,1,1,2,16,5,5,2,3,1,1,330,888888,888888,88888,260,23,70,22,1,2005,34
30896,1,1,1,1,2,16,4,5,2,5,1,1,380,888888,888888,88888,78,27,65,15,1,2005,35
30897,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,60
30900,1,1,1,1,2,8,5,5,2,5,1,5,88888,888888,888888,1400,500,22,40,999,1,2005,45
30901,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,38
30904,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,38
30906,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,72
30910,1,1,0,1,1,9,2,5,3,5,1,1,600,888888,888888,88888,0,20,30,999,0,2005,69
30911,1,2,0,4,1,16,1,3,8,99,1,3,88888,4000,888888,88888,0,8,999,999,0,2005,67
30913,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,42
30914,1,1,1,4,1,12,1,2,8,10,9,1,200,888888,888888,88888,0,15,40,999,1,2005,33
30915,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,35
30917,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,63
30918,1,2,0,3,2,6,3,5,5,3,1,4,88888,888888,900,88888,0,26,9,999,0,2005,32
30920,1,1,1,1,2,5,4,5,1,99,1,1,420,888888,888888,88888,200,23,60,20,1,2005,36
30921,1,2,0,1,3,14,9,5,5,10,1,4,88888,888888,1440,88888,99999,12,12,1,0,2005,34
30922,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,40
30923,1,2,0,3,1,4,2,3,8,6,5,1,30,888888,888888,88888,0,5,4,999,0,2005,28
30925,1,2,0,1,1,16,1,3,8,6,1,1,300,888888,888888,88888,0,28,60,0,0,2005,45
30926,1,1,0,1,1,1,1,1,8,1,5,5,88888,888888,888888,1000,0,20,10,0,0,2005,56
30928,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,63
30930,1,1,1,1,1,2,2,3,8,1,4,1,700,888888,888888,88888,0,25,54,0,1,2005,53
30931,1,2,0,1,1,1,1,3,8,1,5,1,150,888888,888888,88888,30,20,35,0,0,2005,50
30932,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,48
30934,1,1,1,1,2,12,5,5,1,7,3,1,300,888888,888888,88888,80,5,48,8,1,2005,57
